emp_id,sector,job_title,soc_code,annual_salary_usd,ai_salary_premium_pct,demand_growth_yoy_pct,is_remote_eligible,is_llm_role,task_codifiability_score,education_mismatch_idx,resilience_score,displacement_occurred
14432,Education,"Career/Technical Education Teachers, Middle School",25-2023.00,247000,7.3,14.1,FALSE,FALSE,0.7827,0.2348,3.55,FALSE
14433,Production,"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9032.00,167000,3.7,24.7,FALSE,TRUE,0.7577,0.0942,5.31,FALSE
14434,Office Support,Landscaping and Groundskeeping Workers,37-3011.00,100000,8.2,27.3,TRUE,FALSE,0.5266,0.5815,6.28,TRUE
14435,Life/Physical Science,Social Science Research Assistants,19-4061.00,217000,10.2,6.2,FALSE,FALSE,0.701,0.6034,2.26,FALSE
14436,Office Support,"Ophthalmologists, Except Pediatric",29-1241.00,244000,9.9,17.9,TRUE,FALSE,1,0.3039,4.57,TRUE
14437,Office Support,First-Line Supervisors of Production and Operating Workers,51-1011.00,374400,11.5,73.3,FALSE,FALSE,0.8853,0.339,15.81,FALSE
14438,Production,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",51-6091.00,126000,16.8,28.3,FALSE,FALSE,0.6578,0.6771,7.34,FALSE
14439,Architecture & Engineering,Solar Energy Systems Engineers,17-2199.11,373000,11,22,TRUE,FALSE,0.8018,1,5.5,TRUE
14440,Office Support,Curators,25-4012.00,130000,11.1,15.7,TRUE,FALSE,0.8987,0.115,4.25,TRUE
14441,Healthcare Practitioners,Nurse Midwives,29-1161.00,270000,3.2,18.3,FALSE,FALSE,0.9214,0.3936,3.98,FALSE
14442,Architecture & Engineering,Electrical and Electronic Engineering Technologists and Technicians,17-3023.00,174000,4.7,32.7,FALSE,TRUE,0.6473,0.6734,7.01,FALSE
14443,Healthcare Practitioners,Medical and Clinical Laboratory Technicians,29-2012.00,312000,10.2,59.5,FALSE,FALSE,0.7732,0.75,12.92,FALSE
14444,Technology/Computer,Landscape Architects,17-1012.00,189000,7.9,24.9,TRUE,FALSE,0.8559,0.0678,5.77,FALSE
14445,Technology/Computer,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51-9012.00,110000,14.2,20.3,TRUE,FALSE,0.7286,0.9503,5.48,TRUE
14446,Office Support,Phlebotomists,31-9097.00,180000,11.7,8.9,TRUE,FALSE,0.8573,0.5424,2.95,TRUE
14447,Education,"Psychology Teachers, Postsecondary",25-1066.00,100000,11.9,70.5,FALSE,FALSE,0.6726,0.8939,15.29,FALSE
14448,Sales,Retail Loss Prevention Specialists,33-9099.02,197000,15.5,59.5,FALSE,TRUE,0.7618,0.3355,13.45,FALSE
14449,Office Support,Judicial Law Clerks,23-1012.00,123000,12.7,70.5,TRUE,FALSE,0.5793,0,15.37,TRUE
14450,Business & Financial,Intelligence Analysts,33-3021.06,132000,17.8,11.7,TRUE,FALSE,0.5177,0.9525,4.12,TRUE
14451,Office Support,Nuclear Medicine Technologists,29-2033.00,166000,6.9,16.3,TRUE,FALSE,0.8597,0.4892,3.95,TRUE
14452,Technology/Computer,Digital Forensics Analysts,15-1299.06,261600,8.3,11.6,TRUE,FALSE,0.2538,0.8606,3.15,TRUE
14453,Office Support,Occupational Therapy Aides,31-2012.00,208000,8.7,55.4,TRUE,FALSE,0.6367,0.6879,11.95,TRUE
14454,Office Support,Precision Agriculture Technicians,19-4012.01,234000,7.6,32.8,TRUE,FALSE,0.6252,0.6133,7.32,TRUE
14455,Office Support,Anthropologists and Archeologists,19-3091.00,129000,9.2,5.2,TRUE,TRUE,0.998,0.83,1.96,TRUE
14456,Production,Subway and Streetcar Operators,53-4041.00,130000,15.8,35.3,TRUE,FALSE,0.6608,0.0473,8.64,FALSE
14457,Construction,"Construction and Related Workers, All Other",47-4099.00,196000,10.5,15.8,FALSE,FALSE,0.1136,0.859,4.21,FALSE
14458,Office Support,Watch and Clock Repairers,49-9064.00,155000,17.4,72,FALSE,FALSE,0.5042,0,16.14,FALSE
14459,Office Support,Insurance Claims and Policy Processing Clerks,43-9041.00,167000,8.9,61.4,TRUE,FALSE,0.5323,0.3483,13.17,TRUE
14460,Office Support,Taxi Drivers,53-3054.00,221000,12.5,33.1,TRUE,FALSE,0.9687,0.565,7.87,TRUE
14461,Office Support,First-Line Supervisors of Office and Administrative Support Workers,43-1011.00,180000,15.1,25.1,TRUE,FALSE,0.7052,0.4124,6.53,TRUE
14462,Office Support,Helpers--Production Workers,51-9198.00,128000,11.8,9.5,TRUE,FALSE,0.6046,0.767,3.08,TRUE
14463,Management,Computer and Information Systems Managers,11-3021.00,129000,9.2,5.2,TRUE,TRUE,0.7432,0.8286,1.96,FALSE
14464,Office Support,Railroad Conductors and Yardmasters,53-4031.00,260000,7.6,18.8,TRUE,TRUE,0.7953,0.8538,4.52,FALSE
14465,Production,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51-9124.00,135000,15.7,19.6,FALSE,FALSE,0.7248,0.5342,5.49,TRUE
14466,Arts & Design,"Earth Drillers, Except Oil and Gas",47-5023.00,142000,11.2,30.4,TRUE,FALSE,0.6603,0.3219,7.2,TRUE
14467,Healthcare Practitioners,Nurse Anesthetists,29-1151.00,214000,15.7,26.2,FALSE,FALSE,0.9624,0.9734,6.81,FALSE
14468,Production,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51-9124.00,227000,8.9,21.7,FALSE,FALSE,0.6975,0.3587,5.23,FALSE
14469,Office Support,Shoe and Leather Workers and Repairers,51-6041.00,174000,8,22.9,TRUE,FALSE,0.4416,0.9246,5.38,TRUE
14470,Production,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",43-5053.00,257000,13,85.2,FALSE,TRUE,0.5515,0.6895,18.34,FALSE
14471,Office Support,Astronomers,19-2011.00,126000,15.9,6.9,TRUE,FALSE,0.9113,0.1496,2.97,TRUE
14472,Office Support,Compliance Officers,13-1041.00,144000,4.5,16,TRUE,TRUE,0.5993,0.3255,3.65,FALSE
14473,Office Support,Surgical Technologists,29-2055.00,180000,8.7,62.4,FALSE,FALSE,0.7,0.1499,13.35,FALSE
14474,Business & Financial,Market Research Analysts and Marketing Specialists,13-1161.00,140000,14.5,14.8,TRUE,FALSE,0.7064,0.3866,4.41,TRUE
14475,Office Support,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",47-3011.00,211000,11.3,19.8,TRUE,FALSE,0.7382,0.2486,5.09,TRUE
14476,Management,Food Service Managers,11-9051.00,156000,14.8,22.3,TRUE,FALSE,0.798,0.3322,5.94,TRUE
14477,Sales,"Buyers and Purchasing Agents, Farm Products",13-1021.00,373000,11,22,FALSE,FALSE,0.7109,0.5383,5.5,FALSE
14478,Office Support,"Insulation Workers, Floor, Ceiling, and Wall",47-2131.00,125000,14.3,8.1,TRUE,FALSE,0.6561,0.6035,3.05,TRUE
14479,Office Support,Stonemasons,47-2022.00,129000,9.2,5.2,TRUE,TRUE,0.6438,0.3223,1.96,FALSE
14480,Food Service,Food Preparation Workers,35-2021.00,140000,10.9,24.8,FALSE,FALSE,0.4812,0,6.05,FALSE
14481,Office Support,Armored Assault Vehicle Crew Members,55-3013.00,104000,9.8,16,TRUE,FALSE,0.7893,0.3601,4.18,TRUE
14482,Management,Wind Energy Development Managers,11-9199.10,160000,4.5,77.7,FALSE,TRUE,0.7147,0.4622,15.99,FALSE
14483,Education,"Biological Science Teachers, Postsecondary",25-1042.00,336000,7.3,78.2,FALSE,TRUE,0.9446,0.2583,16.37,FALSE
14484,Office Support,Precision Agriculture Technicians,19-4012.01,287000,8.8,57.8,FALSE,TRUE,0.788,0.4282,12.44,FALSE
14485,Technology/Computer,Computer Programmers,15-1251.00,199000,12.2,23.2,TRUE,FALSE,0.7512,0.9063,5.86,TRUE
14486,Management,Fundraising Managers,11-2033.00,140000,12.1,9.6,FALSE,FALSE,0.6033,0.758,3.13,FALSE
14487,Office Support,"Roustabouts, Oil and Gas",47-5071.00,154000,9.3,23.1,TRUE,FALSE,0.8103,0.9792,5.55,TRUE
14488,Management,"Transportation, Storage, and Distribution Managers",11-3071.00,140000,9.6,18.1,TRUE,FALSE,0.9403,0.8718,4.58,TRUE
14489,Office Support,Animal Trainers,39-2011.00,130000,17.5,5.4,TRUE,FALSE,0.7736,0.1362,2.83,TRUE
14490,Healthcare Practitioners,Mental Health and Substance Abuse Social Workers,21-1023.00,253000,9.4,17.1,FALSE,FALSE,0.9173,0,4.36,FALSE
14491,Technology/Computer,"Rock Splitters, Quarry",47-5051.00,246000,12.2,5.4,TRUE,FALSE,0.5276,0.5808,2.3,FALSE
14492,Office Support,Solar Thermal Installers and Technicians,47-2152.04,299000,14.4,8.7,TRUE,FALSE,0.8676,0.3678,3.18,TRUE
14493,Life/Physical Science,"Mathematical Science Occupations, All Other",15-2099.00,150000,12.1,20.4,TRUE,TRUE,0.4482,0.4962,5.29,TRUE
14494,Business & Financial,"Business Operations Specialists, All Other",13-1199.00,257000,15.7,30.1,TRUE,TRUE,0.3389,0.5594,7.59,TRUE
14495,Office Support,Baristas,35-3023.01,224000,11.9,61.9,TRUE,FALSE,0.6166,0.5079,13.57,TRUE
14496,Office Support,Stockers and Order Fillers,53-7065.00,154000,15.6,29.4,FALSE,FALSE,0.5288,0.7644,7.44,FALSE
14497,Office Support,"Maintenance and Repair Workers, General",49-9071.00,201000,8.5,9.9,TRUE,FALSE,0.7893,0.6332,2.83,TRUE
14498,Technology/Computer,Data Entry Keyers,43-9021.00,255000,14.1,12,TRUE,FALSE,0.7765,0.822,3.81,TRUE
14499,Office Support,Dietetic Technicians,29-2051.00,138000,8.9,23.2,FALSE,FALSE,0.8831,0.8919,5.53,FALSE
14500,Office Support,Endoscopy Technicians,31-9099.02,150000,10.9,19.6,TRUE,TRUE,0.703,0.4113,5.01,TRUE
14501,Production,Textile Bleaching and Dyeing Machine Operators and Tenders,51-6061.00,315000,10,37.3,FALSE,TRUE,0.6745,1,8.46,FALSE
14502,Office Support,Neuropsychologists,19-3039.02,175000,7.9,25.8,TRUE,TRUE,0.7538,0.3875,5.95,FALSE
14503,Office Support,Plasterers and Stucco Masons,47-2161.00,214000,13.7,83.4,TRUE,TRUE,0.6583,0.789,18.05,FALSE
14504,Business & Financial,Climate Change Policy Analysts,19-2041.01,181000,4.1,18.6,TRUE,FALSE,0.7442,0.2014,4.13,FALSE
14505,Office Support,Motorboat Mechanics and Service Technicians,49-3051.00,160000,17.2,5.3,TRUE,FALSE,0.5909,0.8137,2.78,TRUE
14506,Management,Wind Energy Development Managers,11-9199.10,258000,5.1,11.5,TRUE,FALSE,0.668,0.9932,2.81,TRUE
14507,Healthcare Practitioners,Medical Equipment Preparers,31-9093.00,247000,7.3,14.1,FALSE,FALSE,0.7168,0.6776,3.55,FALSE
14508,Office Support,Human Resources Specialists,13-1071.00,230000,9.2,12.9,FALSE,TRUE,0.5207,0.2075,3.5,FALSE
14509,Technology/Computer,"Bookkeeping, Accounting, and Auditing Clerks",43-3031.00,120000,10.1,74.8,TRUE,FALSE,0.7368,0.817,15.97,TRUE
14510,Office Support,Audio and Video Technicians,27-4011.00,140000,14.8,14.8,TRUE,FALSE,0.6863,0,4.44,TRUE
14511,Office Support,Sailors and Marine Oilers,53-5011.00,238000,7.5,51.4,TRUE,TRUE,0.6778,1,11.03,TRUE
14512,Technology/Computer,Editors,27-3041.00,247000,7.3,14.1,TRUE,FALSE,0.617,0.9065,3.55,TRUE
14513,Business & Financial,Intelligence Analysts,33-3021.06,138000,5.1,33,TRUE,FALSE,0.7855,0.0595,7.11,FALSE
14514,Technology/Computer,"Community and Social Service Specialists, All Other",21-1099.00,239000,8.5,29,TRUE,TRUE,0.1545,0.443,6.65,FALSE
14515,Healthcare Practitioners,Home Health Aides,31-1121.00,219000,5.5,17.5,FALSE,FALSE,0.638,0.3145,4.05,FALSE
14516,Technology/Computer,Computer Network Support Specialists,15-1231.00,180000,13.5,17.1,TRUE,FALSE,0.5638,0.694,4.77,TRUE
14517,Healthcare Practitioners,Health Informatics Specialists,15-1211.01,157000,3.3,14.1,TRUE,FALSE,0.7983,0.1604,3.15,FALSE
14518,Healthcare Practitioners,Acute Care Nurses,29-1141.01,130000,8.4,26.2,FALSE,FALSE,0.7829,0.5519,6.08,FALSE
14519,Architecture & Engineering,Logistics Engineers,13-1081.01,360000,17.3,23,FALSE,FALSE,0.6901,0.426,6.33,FALSE
14520,Technology/Computer,"Credit Authorizers, Checkers, and Clerks",43-4041.00,100000,16.4,7.6,TRUE,FALSE,0.687,0.2954,3.16,TRUE
14521,Production,Electromechanical Equipment Assemblers,51-2023.00,185000,8.5,19.7,TRUE,FALSE,0.595,0.9949,4.79,TRUE
14522,Healthcare Practitioners,Medical Secretaries and Administrative Assistants,43-6013.00,150000,10.9,19.6,FALSE,TRUE,0.748,0.8176,5.01,FALSE
14523,Technology/Computer,Computer Systems Engineers/Architects,15-1299.08,180000,13.4,8.3,TRUE,FALSE,0.705,1,3,TRUE
14524,Technology/Computer,Gambling and Sports Book Writers and Runners,39-3012.00,100000,13.3,33.4,TRUE,FALSE,0.3838,0.746,8.01,TRUE
14525,Business & Financial,Appraisers of Personal and Business Property,13-2022.00,145000,6.8,86.1,TRUE,TRUE,0.5782,0.387,17.9,FALSE
14526,Office Support,Clinical and Counseling Psychologists,19-3033.00,298000,6.5,7.5,TRUE,FALSE,0.8481,0.6989,2.15,TRUE
14527,Office Support,Preventive Medicine Physicians,29-1229.05,228000,11.3,19.8,TRUE,FALSE,0.988,0.915,5.09,TRUE
14528,Office Support,Hydroelectric Plant Technicians,51-8013.04,349000,12.6,16.5,TRUE,FALSE,0.8242,0.1466,4.56,TRUE
14529,Healthcare Practitioners,Medical and Clinical Laboratory Technicians,29-2012.00,100000,8.8,65.2,FALSE,FALSE,0.739,1,13.92,TRUE
14530,Office Support,Parking Attendants,53-6021.00,124000,17.5,19.1,TRUE,FALSE,0.3955,0,5.57,TRUE
14531,Office Support,Nuclear Technicians,19-4051.00,243000,5.6,33.9,FALSE,TRUE,0.7828,0.2676,7.34,FALSE
14532,Office Support,Paperhangers,47-2142.00,144000,4.5,16,TRUE,TRUE,0.6481,0.8329,3.65,FALSE
14533,Production,"Paper Goods Machine Setters, Operators, and Tenders",51-9196.00,259000,9.7,28.1,FALSE,FALSE,0.799,0.1201,6.59,FALSE
14534,Office Support,Midwives,29-9099.01,199000,12.2,23.2,TRUE,FALSE,1,0.9061,5.86,TRUE
14535,Office Support,Heavy and Tractor-Trailer Truck Drivers,53-3032.00,173000,15.6,24.9,TRUE,FALSE,0.4248,0.8972,6.54,TRUE
14536,Office Support,Cost Estimators,13-1051.00,160000,11.4,16.3,TRUE,FALSE,0.7508,0.7251,4.4,TRUE
14537,Technology/Computer,Computer Network Support Specialists,15-1231.00,264000,10.5,20.5,TRUE,FALSE,0.7648,1,5.15,TRUE
14538,Office Support,Neurologists,29-1217.00,305000,12.5,26.9,FALSE,FALSE,0.9292,0.2448,6.63,FALSE
14539,Healthcare Practitioners,Occupational Health and Safety Specialists,19-5011.00,261600,7.6,16.4,FALSE,FALSE,0.8748,1,4.04,TRUE
14540,Management,Investment Fund Managers,11-3031.03,160000,14.6,10,TRUE,FALSE,0.7925,0.7699,3.46,TRUE
14541,Management,Financial Managers,11-3031.00,185000,16.5,12.5,TRUE,FALSE,0.5899,0.4528,4.15,FALSE
14542,Technology/Computer,Film and Video Editors,27-4032.00,312000,14.4,10.7,TRUE,FALSE,0.7763,0.4938,3.58,FALSE
14543,Management,Gambling Managers,11-9071.00,206000,10.2,10.8,FALSE,FALSE,0.8567,0.2861,3.18,FALSE
14544,Office Support,Light Truck Drivers,53-3033.00,110000,8.4,24,TRUE,FALSE,0.7224,0.3128,5.64,TRUE
14545,Protective Service,Police and Sheriff's Patrol Officers,33-3051.00,234000,3.5,21.8,FALSE,FALSE,0.8405,0.8243,4.71,TRUE
14546,Office Support,Orderlies,31-1132.00,255000,6.3,26.4,TRUE,FALSE,0.6212,1,5.91,TRUE
14547,Office Support,"Court, Municipal, and License Clerks",43-4031.00,100000,11.9,70.5,TRUE,FALSE,0.6662,0.7998,15.29,TRUE
14548,Office Support,Foundry Mold and Coremakers,51-4071.00,153000,17.9,22.7,TRUE,FALSE,0.563,0.4996,6.33,TRUE
14549,Management,Natural Sciences Managers,11-9121.00,197000,15.5,59.5,TRUE,TRUE,0.8035,0.4817,13.45,FALSE
14550,Education,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25-1062.00,140000,8.4,21,FALSE,FALSE,0.8516,0.2539,5.04,FALSE
14551,Production,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",51-7042.00,211000,11.3,19.8,FALSE,FALSE,0.3747,0.0178,5.09,FALSE
14552,Office Support,Machine Feeders and Offbearers,53-7063.00,258000,5.1,11.5,TRUE,FALSE,0.6137,0,2.81,TRUE
14553,Life/Physical Science,Animal Scientists,19-1011.00,110000,8.4,24,TRUE,FALSE,0.5936,0.0121,5.64,FALSE
14554,Healthcare Practitioners,Pediatric Surgeons,29-1243.00,145000,8.4,82.2,FALSE,FALSE,0.2587,0.5539,17.28,FALSE
14555,Technology/Computer,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",49-9021.00,230000,4.6,39.5,TRUE,TRUE,0.6976,0.3074,8.36,FALSE
14556,Office Support,Forest and Conservation Workers,45-4011.00,140000,10.9,24.8,TRUE,FALSE,0.7567,0.2896,6.05,TRUE
14557,Architecture & Engineering,Telecommunications Engineering Specialists,15-1241.01,159000,4.5,15.9,TRUE,TRUE,0.7102,0,3.63,FALSE
14558,Legal,Legal Secretaries and Administrative Assistants,43-6012.00,201000,8.5,9.9,TRUE,FALSE,0.617,0.4896,2.83,TRUE
14559,Office Support,Brickmasons and Blockmasons,47-2021.00,172000,10.3,76.7,TRUE,FALSE,0.7428,0.3097,16.37,TRUE
14560,Management,Food Service Managers,11-9051.00,239000,6.8,29.3,TRUE,FALSE,0.725,0.6237,6.54,TRUE
14561,Legal,"Legal Support Workers, All Other",23-2099.00,98000,5.5,18.1,TRUE,TRUE,0.7917,0.7672,4.17,TRUE
14562,Technology/Computer,Writers and Authors,27-3043.00,273000,17,51.1,TRUE,TRUE,0.6357,0.786,11.92,FALSE
14563,Healthcare Practitioners,Medical Assistants,31-9092.00,188000,5,23.3,FALSE,FALSE,0.7139,0.1955,5.16,FALSE
14564,Office Support,"Office and Administrative Support Workers, All Other",43-9199.00,137000,17.7,15.4,FALSE,FALSE,0.8081,0.3751,4.85,FALSE
14565,Management,Music Directors and Composers,27-2041.00,180000,14,78,FALSE,FALSE,0.7883,0.2382,17,FALSE
14566,Office Support,Postal Service Clerks,43-5051.00,99000,9.2,29.4,TRUE,FALSE,0.6571,0.428,6.8,TRUE
14567,Office Support,Midwives,29-9099.01,160000,13.9,9.4,TRUE,FALSE,0.7742,0.9644,3.27,TRUE
14568,Technology/Computer,"Substitute Teachers, Short-Term",25-3031.00,100000,13.7,74,TRUE,FALSE,0.4446,0,16.17,FALSE
14569,Office Support,Geneticists,19-1029.03,261000,16.2,50.7,FALSE,FALSE,0.916,0,11.76,FALSE
14570,Production,Textile Bleaching and Dyeing Machine Operators and Tenders,51-6061.00,120000,8.2,68.8,FALSE,FALSE,0.5353,0.7311,14.58,FALSE
14571,Office Support,"Inspectors, Testers, Sorters, Samplers, and Weighers",51-9061.00,217000,14.3,20.6,TRUE,TRUE,0.5827,0.1086,5.55,FALSE
14572,Office Support,Histology Technicians,29-2012.01,183000,6.1,58.2,TRUE,TRUE,0.7021,1,12.25,TRUE
14573,Office Support,"Molders, Shapers, and Casters, Except Metal and Plastic",51-9195.00,232000,12.4,69.4,TRUE,TRUE,0.5798,0.4115,15.12,TRUE
14574,Office Support,Postal Service Mail Carriers,43-5052.00,325000,9.4,80.2,TRUE,FALSE,0.4155,0.4936,16.98,TRUE
14575,Office Support,Recycling and Reclamation Workers,53-7062.04,125000,14.3,8.1,TRUE,FALSE,0.7168,0.2728,3.05,TRUE
14576,Food Service,"Cooks, Short Order",35-2015.00,99000,9.2,29.4,FALSE,FALSE,0.5736,0.5179,6.8,FALSE
14577,Arts & Design,Dining Room and Cafeteria Attendants and Bartender Helpers,35-9011.00,140000,12.8,7.5,TRUE,FALSE,0.7942,0.4907,2.78,TRUE
14578,Office Support,Proofreaders and Copy Markers,43-9081.00,374400,11.5,73.3,FALSE,FALSE,0.3649,1,15.81,TRUE
14579,Office Support,Roofers,47-2181.00,296000,14.3,56.4,TRUE,FALSE,0.7898,0.1293,12.71,TRUE
14580,Office Support,Archivists,25-4011.00,160000,5.8,25.4,FALSE,TRUE,0.9349,0.5846,5.66,FALSE
14581,Education,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",25-1051.00,146000,8.5,5.9,FALSE,FALSE,0.7479,0.6747,2.03,FALSE
14582,Technology/Computer,Computer Hardware Engineers,17-2061.00,217000,10.2,6.2,TRUE,FALSE,0.7872,0.1427,2.26,TRUE
14583,Technology/Computer,Credit Analysts,13-2041.00,180000,9.9,29.7,TRUE,FALSE,0.705,0.7073,6.93,TRUE
14584,Office Support,Audiovisual Equipment Installers and Repairers,49-2097.00,106000,16.7,12.7,TRUE,FALSE,0.6727,0.5316,4.21,TRUE
14585,Office Support,Jewelers and Precious Stone and Metal Workers,51-9071.00,214000,13.7,83.4,TRUE,TRUE,0.663,0.4658,18.05,FALSE
14586,Office Support,Mathematicians,15-2021.00,140000,17,21.7,TRUE,FALSE,0.7232,0.4887,6.04,TRUE
14587,Office Support,"Graders and Sorters, Agricultural Products",45-2041.00,298000,6.5,7.5,TRUE,FALSE,0.567,0.5913,2.15,TRUE
14588,Architecture & Engineering,"Engineering Technologists and Technicians, Except Drafters, All Other",17-3029.00,214000,13.7,83.4,TRUE,TRUE,0.0936,0.717,18.05,FALSE
14589,Construction,Construction and Building Inspectors,47-4011.00,267000,11.7,60.8,FALSE,FALSE,0.7395,0.7766,13.33,TRUE
14590,Office Support,Online Merchants,13-1199.06,157000,6,17.1,FALSE,FALSE,0.6475,0.8911,4.02,FALSE
14591,Office Support,Wellhead Pumpers,53-7073.00,201000,13.1,21.3,TRUE,FALSE,0.779,0,5.57,TRUE
14592,Arts & Design,Librarians and Media Collections Specialists,25-4022.00,99000,9.2,29.4,TRUE,FALSE,0.8159,0.4158,6.8,FALSE
14593,Office Support,Lighting Technicians,27-4015.00,303000,9.6,22.3,TRUE,FALSE,0.7723,0.7828,5.42,TRUE
14594,Legal,Legal Secretaries and Administrative Assistants,43-6012.00,199000,12.2,23.2,TRUE,FALSE,0.6487,0.4828,5.86,FALSE
14595,Life/Physical Science,Materials Scientists,19-2032.00,258000,15.4,27.4,TRUE,FALSE,1,0.5745,7.02,TRUE
14596,Office Support,Foundry Mold and Coremakers,51-4071.00,139000,10.8,11,TRUE,FALSE,0.6038,0.0815,3.28,TRUE
14597,Management,Biomass Power Plant Managers,11-3051.04,145000,6.2,65.9,TRUE,FALSE,0.6379,0.2277,13.8,FALSE
14598,Production,Sewing Machine Operators,51-6031.00,179000,17.8,10.7,FALSE,FALSE,0.3915,0.0224,3.92,FALSE
14599,Technology/Computer,Computer Numerically Controlled Tool Operators,51-9161.00,264000,10.4,15.8,TRUE,FALSE,0.5132,0.3676,4.2,FALSE
14600,Food Service,"Cooks, Short Order",35-2015.00,166000,6.9,16.3,FALSE,FALSE,0.4246,0.2791,3.95,FALSE
14601,Education,"Middle School Teachers, Except Special and Career/Technical Education",25-2022.00,229000,12.2,9,FALSE,FALSE,0.5222,1,3.02,FALSE
14602,Technology/Computer,Political Scientists,19-3094.00,312000,17.5,28.1,TRUE,FALSE,0.7611,0.1271,7.37,TRUE
14603,Healthcare Practitioners,Licensed Practical and Licensed Vocational Nurses,29-2061.00,129000,9.2,5.2,FALSE,TRUE,0.6848,0.7425,1.96,FALSE
14604,Technology/Computer,Locksmiths and Safe Repairers,49-9094.00,149000,15.3,29,TRUE,FALSE,0.804,1,7.33,TRUE
14605,Production,"Derrick Operators, Oil and Gas",47-5011.00,135000,11.5,26.9,FALSE,FALSE,0.6815,1,6.53,FALSE
14606,Office Support,Special Forces Officers,55-1017.00,170000,15.9,60,TRUE,TRUE,0.7702,1,13.59,TRUE
14607,Office Support,Surgical Technologists,29-2055.00,155000,9.2,68.3,FALSE,TRUE,0.6338,0.5194,14.58,FALSE
14608,Architecture & Engineering,Manufacturing Engineers,17-2112.03,336000,4.2,30.6,FALSE,TRUE,0.7682,0.8068,6.54,FALSE
14609,Office Support,Choreographers,27-2032.00,141000,4.1,23.2,TRUE,FALSE,0.7035,0,5.05,TRUE
14610,Healthcare Practitioners,Radiation Therapists,29-1124.00,374400,11.5,73.3,FALSE,FALSE,0.7779,0.5234,15.81,FALSE
14611,Office Support,First-Line Supervisors of Office and Administrative Support Workers,43-1011.00,196000,16.2,19.3,TRUE,FALSE,0.7006,0.5069,5.48,TRUE
14612,Production,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",51-4021.00,285000,11.7,50.7,FALSE,FALSE,0.6959,1,11.31,FALSE
14613,Education,"Geography Teachers, Postsecondary",25-1064.00,125000,14.3,23.3,FALSE,FALSE,0.8212,0.7262,6.09,FALSE
14614,Architecture & Engineering,Agricultural Engineers,17-2021.00,197000,15.5,59.5,TRUE,TRUE,0.8524,0.1799,13.45,FALSE
14615,Healthcare Practitioners,Medical Equipment Repairers,49-9062.00,179000,6.2,85,FALSE,TRUE,0.6377,0.334,17.62,FALSE
14616,Office Support,Animal Control Workers,33-9011.00,109000,4.8,24.6,TRUE,TRUE,0.8236,0.371,5.4,TRUE
14617,Management,Wind Energy Development Managers,11-9199.10,255000,6.2,85.2,FALSE,FALSE,0.8211,0.8915,17.66,FALSE
14618,Architecture & Engineering,Civil Engineering Technologists and Technicians,17-3022.00,116000,9.7,20,TRUE,TRUE,0.5817,0.8466,4.97,FALSE
14619,Technology/Computer,"Healthcare Practitioners and Technical Workers, All Other",29-9099.00,196000,8.6,29.9,TRUE,FALSE,0.3225,0.2228,6.84,TRUE
14620,Production,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",51-4035.00,110000,12.3,15.7,FALSE,FALSE,0.6411,0.4501,4.37,FALSE
14621,Protective Service,"Protective Service Workers, All Other",33-9099.00,180000,11.9,29.2,TRUE,FALSE,0.2371,0.696,7.03,TRUE
14622,Education,"Art, Drama, and Music Teachers, Postsecondary",25-1121.00,145000,8.4,69,FALSE,FALSE,1,0.1516,14.64,FALSE
14623,Architecture & Engineering,"Engineering Teachers, Postsecondary",25-1032.00,156000,3.5,50.9,FALSE,FALSE,0.6173,0.4491,10.53,FALSE
14624,Technology/Computer,Business Continuity Planners,13-1199.04,100000,8.8,65.2,TRUE,FALSE,0.8471,0.1872,13.92,FALSE
14625,Technology/Computer,Computer Network Support Specialists,15-1231.00,110000,8.5,5.7,TRUE,FALSE,0.8336,0.9854,1.99,TRUE
14626,Office Support,New Accounts Clerks,43-4141.00,95000,11.5,28.4,FALSE,FALSE,0.4936,0.6581,6.83,TRUE
14627,Architecture & Engineering,Nuclear Engineers,17-2161.00,172000,10.3,76.7,FALSE,FALSE,0.907,0.3185,16.37,FALSE
14628,Office Support,Web Administrators,15-1299.01,329000,16.8,27.1,TRUE,TRUE,0.6263,0,7.1,FALSE
14629,Management,Public Relations Managers,11-2032.00,184000,9,9.3,TRUE,FALSE,0.3272,0.0556,2.76,TRUE
14630,Production,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51-4191.00,237000,17.5,27.1,FALSE,FALSE,0.6379,0.3262,7.17,FALSE
14631,Office Support,Agricultural Technicians,19-4012.00,157000,3.4,8.4,TRUE,FALSE,0.7791,0,2.02,TRUE
