emp_id,sector,theoretical_exposure_pct,augmentation_potential_pct,realized_coverage_idx,is_remote_eligible,skill_transferability_score,org_ai_maturity_stage,task_codifiability_score,education_mismatch_idx,displacement_occurred
13589,Sales,13.86,34.56,0.0376,TRUE,0.1721,5,0.2309,0.6299,FALSE
13590,Management,11.75,6.22,0.0851,TRUE,0.7053,4,0.1577,0.0624,FALSE
13591,Education,24.18,20.95,0.1958,FALSE,0.5929,1,0.2631,0.5559,FALSE
13592,Protective Service,20.23,5.56,0.1058,FALSE,0.4151,2,0.2514,0.461,FALSE
13593,Life/Physical Science,8.09,18.36,0.0887,TRUE,0.5788,2,0.2774,0.676,FALSE
13594,Construction,7.3,10.7,0.0964,FALSE,0.395,5,0.4868,0.8919,FALSE
13595,Education,13.88,35.03,0.007,TRUE,0.7197,5,0,0,FALSE
13596,Education,0,8.22,0,FALSE,0.4463,5,0,0.7987,FALSE
13597,Office Support,80.42,12.81,0.5609,TRUE,0.3429,4,0.8561,0.67,FALSE
13598,Construction,16.09,15.44,0.2618,FALSE,0.3983,3,0.276,0.7776,FALSE
13599,Education,23.05,20.28,0.3531,TRUE,0.3875,4,0.1664,0.6065,FALSE
13600,Management,26.23,16.36,0.1706,TRUE,0.324,5,0.7495,0.5521,FALSE
13601,Management,10.46,15.51,0.0921,FALSE,0.5028,1,0.3062,0.5063,FALSE
13602,Management,30.13,22.45,0.2159,TRUE,0.4855,3,0.3385,0.2981,FALSE
13603,Business & Financial,44.26,47.42,0.4928,FALSE,0.2489,4,0.1921,0,FALSE
13604,Life/Physical Science,0,29.78,0,TRUE,0.4021,3,0,0.6421,FALSE
13605,Office Support,76.44,21.17,0.9239,TRUE,0.4095,3,0.9815,0.3983,FALSE
13606,Business & Financial,18.7,38.75,0.0357,TRUE,0.4103,5,0.1707,0.3029,FALSE
13607,Education,14.43,30.84,0.0579,FALSE,0.5064,2,0.137,0.8813,FALSE
13608,Production,14.58,22.66,0.0282,FALSE,0.528,3,0.2509,0.7847,FALSE
13609,Management,10.8,37.6,0.071,TRUE,0.6845,3,0.2441,0.4717,FALSE
13610,Construction,19.26,14.18,0.352,FALSE,0.3787,5,0.3471,0.638,FALSE
13611,Arts & Design,12.4,40.31,0.0331,TRUE,0.7742,4,0.1875,0.2881,FALSE
13612,Healthcare Practitioners,7.22,10.69,0.1142,FALSE,0.5832,2,0.0559,0.2152,FALSE
13613,Management,25.19,28.75,0.4354,TRUE,0.6161,5,0.3165,0.6394,FALSE
13614,Technology/Computer,0,46.89,0.0758,TRUE,0.6199,5,0,0.4871,FALSE
13615,Sales,2.36,29.32,0,FALSE,0.6818,5,0,0.7466,FALSE
13616,Architecture & Engineering,5.41,28.05,0.2178,TRUE,0.4228,5,0,0.1384,FALSE
13617,Architecture & Engineering,0,45.1,0.1515,FALSE,0.6414,1,0,0.5626,FALSE
13618,Architecture & Engineering,3.39,41.03,0.1579,TRUE,0.4956,5,0.2495,0.2293,FALSE
13619,Business & Financial,25.81,38.39,0.2503,TRUE,0.2939,2,0.268,0.5579,FALSE
13620,Management,35.22,35.52,0.3482,TRUE,0.5763,5,0.4045,0.3326,FALSE
13621,Business & Financial,30.68,32.27,0.2407,TRUE,0.1426,5,0.4172,0.9056,TRUE
13622,Arts & Design,40.23,50.37,0.3641,FALSE,0.6579,5,0.2234,0.6438,TRUE
13623,Business & Financial,33.7,42.39,0.3346,TRUE,0.6354,3,0.437,0.9943,FALSE
13624,Life/Physical Science,17.99,36.84,0.2833,TRUE,0.5977,1,0.1568,0.5124,FALSE
13625,Education,13.35,39.26,0.1813,FALSE,0.1964,5,0.1033,0.4861,FALSE
13626,Sales,38.4,34.15,0.3885,FALSE,0.2252,2,0.4443,0.4069,FALSE
13627,Office Support,78.47,23.37,0.8187,TRUE,0.765,3,0.6183,0.8976,FALSE
13628,Production,18.1,19.11,0.2081,FALSE,0.7061,2,0.41,0.7163,FALSE
13629,Construction,7.99,5.81,0,FALSE,0.6732,5,0.1462,0.8049,FALSE
13630,Management,24.63,26.95,0.2459,TRUE,0.5569,5,0.1252,0.9306,TRUE
13631,Construction,24.92,12.76,0.0976,FALSE,0.6455,1,0.1535,0.1266,FALSE
13632,Food Service,2.01,4.97,0,FALSE,0.5812,4,0.0656,0.3634,FALSE
13633,Life/Physical Science,11.71,28.09,0.047,FALSE,0.1293,4,0.1385,0,FALSE
13634,Sales,0,28.77,0.0322,TRUE,0.2751,4,0.0104,0.5507,FALSE
13635,Legal,66.49,41,0.5717,TRUE,0.3423,2,0.5738,0.8609,FALSE
13636,Management,13.46,7.27,0.1756,FALSE,0.3887,5,0.2616,0.8311,FALSE
13637,Office Support,84.27,20.99,1,FALSE,0.4338,2,0.8763,0.2064,FALSE
13638,Education,12.06,30.12,0,FALSE,0.4125,5,0.0722,1,FALSE
13639,Arts & Design,12.42,44.86,0.2408,FALSE,0.3001,5,0.1324,0.9941,FALSE
13640,Office Support,69.23,32.61,0.7304,TRUE,0.338,4,0.8447,1,FALSE
13641,Protective Service,8.29,0,0.2197,FALSE,0.6149,5,0,0.5652,FALSE
13642,Construction,4.53,2.78,0.1876,FALSE,0.0857,3,0,0.5984,FALSE
13643,Business & Financial,34.94,44.44,0.4898,TRUE,0.642,3,0.3176,0.6653,FALSE
13644,Healthcare Practitioners,5.22,18.79,0.0241,TRUE,0.8132,3,0.3976,0.6068,FALSE
13645,Sales,20.26,50.65,0.2663,FALSE,0.2281,3,0,0.3373,FALSE
13646,Technology/Computer,23.93,52.35,0.2593,TRUE,0.2191,3,0.4988,0.681,FALSE
13647,Food Service,10.68,1.91,0.111,FALSE,0.3657,5,0.1442,0.1378,FALSE
13648,Education,27.89,28.55,0.3868,FALSE,0.2873,5,0.3773,0.7644,FALSE
13649,Education,3.24,25.62,0.0425,FALSE,0.5164,1,0,0.3648,FALSE
13650,Construction,16.76,18.41,0.148,TRUE,0.5379,3,0.1303,0.6571,FALSE
13651,Protective Service,3.94,4.37,0.0629,FALSE,0.8359,1,0,0,FALSE
13652,Food Service,0,0.06,0,FALSE,0.4281,5,0,0.3866,FALSE
13653,Life/Physical Science,7.09,24.97,0.1374,FALSE,0.3082,3,0.324,0.8796,FALSE
13654,Arts & Design,30.6,46.36,0.2122,FALSE,0.0594,3,0.3326,0.814,FALSE
13655,Arts & Design,38.5,42.14,0.4319,TRUE,0.4723,2,0.1487,0,TRUE
13656,Food Service,3.99,21.28,0.0602,FALSE,0.6315,3,0.106,0,FALSE
13657,Business & Financial,26.72,39.11,0.0686,TRUE,0.4404,1,0.3281,0,FALSE
13658,Technology/Computer,5.61,44.87,0.174,TRUE,0.3398,4,0.0628,0.3021,FALSE
13659,Arts & Design,31.6,33.22,0.1949,FALSE,0.4481,2,0.3435,0.3862,FALSE
13660,Food Service,18.89,13.06,0.2326,FALSE,0.4911,2,0.2201,0.9463,FALSE
13661,Production,37.63,18.12,0.1644,FALSE,0.598,4,0.0959,0.2722,FALSE
13662,Production,33.61,4.44,0.3273,FALSE,0.4719,3,0.317,0.6018,FALSE
13663,Management,7.24,27.92,0,TRUE,0.713,5,0.1233,0.973,FALSE
13664,Food Service,3.27,1.76,0.1663,FALSE,0.5081,5,0.0383,0.5571,FALSE
13665,Protective Service,11.65,0,0.0699,FALSE,0.2557,3,0.1042,0.3518,FALSE
13666,Arts & Design,25.97,21.82,0.431,TRUE,0.6432,1,0.1054,0.8014,FALSE
13667,Food Service,0,0,0,FALSE,0.4348,2,0,0.2788,FALSE
13668,Management,11.32,25.08,0.2097,TRUE,0.307,3,0.193,0.4077,FALSE
13669,Technology/Computer,50.09,46.27,0.6347,TRUE,0.3175,2,0.5624,0,TRUE
13670,Sales,44.18,20.02,0.4778,TRUE,0.3265,3,0.4628,0,FALSE
13671,Office Support,67,3.98,0.6655,TRUE,0.6544,3,0.5085,1,FALSE
13672,Healthcare Practitioners,10.64,21.49,0.0536,TRUE,0.5799,1,0.0914,0.6839,FALSE
13673,Technology/Computer,12.3,44.77,0.1045,TRUE,0.6596,4,0,0.3015,FALSE
13674,Sales,22.43,38.79,0.1091,FALSE,0.7301,4,0.1528,1,FALSE
13675,Protective Service,0,15.38,0.0173,FALSE,0.3305,4,0.093,0.2311,FALSE
13676,Healthcare Practitioners,12.95,27.15,0.0298,FALSE,0.5239,4,0.1103,0.2627,TRUE
13677,Healthcare Practitioners,18.7,21.02,0.1428,FALSE,0.3858,3,0.0959,0.4658,FALSE
13678,Construction,16.27,6.91,0.2686,FALSE,0.5209,5,0.2368,0.5006,FALSE
13679,Management,23.66,28.4,0.2572,TRUE,0.3041,4,0.1861,0.2311,FALSE
13680,Education,0,16.8,0,TRUE,0.4985,3,0,0.6688,FALSE
13681,Legal,60.26,25.52,0.7006,FALSE,0.5637,2,0.4651,0.0851,FALSE
13682,Production,11.58,1.64,0.1948,FALSE,0.5382,5,0.2592,0.8592,FALSE
13683,Arts & Design,37.43,33.45,0.4741,TRUE,0.7748,5,0.5151,0.2981,FALSE
13684,Education,22.37,33.96,0.1594,FALSE,0.4797,4,0.3311,0.1768,FALSE
13685,Production,8.7,40.79,0.0252,FALSE,0.801,2,0.0481,0.1218,FALSE
13686,Management,17.87,26.63,0.1503,TRUE,0.6293,3,0.1238,0.6259,FALSE
13687,Business & Financial,53.1,53.87,0.5176,TRUE,0.7463,1,0.5373,0.1292,FALSE
13688,Production,16.21,12.45,0.112,FALSE,0.8202,1,0.1912,0.0918,FALSE
13689,Management,9.14,20.69,0.3886,FALSE,0.7996,3,0,0.06,FALSE
13690,Sales,3.42,23.16,0.087,FALSE,0.6644,4,0.0954,0.3175,FALSE
13691,Arts & Design,33.23,35.94,0.1944,TRUE,0.5177,5,0.5358,0.322,FALSE
13692,Business & Financial,44.48,39.39,0.3122,TRUE,0.2885,4,0.4791,0.1809,FALSE
13693,Arts & Design,18.9,28.17,0.2178,TRUE,0.6832,2,0.2405,0.6294,TRUE
13694,Construction,0,8.66,0.2004,FALSE,0.2441,2,0,1,FALSE
13695,Architecture & Engineering,1.06,19.3,0,TRUE,0.672,3,0,0.7759,FALSE
13696,Food Service,3.17,10.7,0.1341,FALSE,0.5828,1,0,1,FALSE
13697,Arts & Design,10.51,34.27,0.0495,TRUE,0.5523,1,0,0.5306,FALSE
13698,Sales,3.7,35.65,0.0413,FALSE,0.5288,3,0.2852,0.5515,FALSE
13699,Production,18.93,10.1,0.0145,FALSE,0.4104,2,0,0.2661,FALSE
13700,Life/Physical Science,0,29.72,0,FALSE,0.6659,1,0.0794,0,FALSE
13701,Healthcare Practitioners,12.68,18.42,0.1022,FALSE,0.5997,2,0.2396,0.6743,FALSE
13702,Architecture & Engineering,12.98,41.88,0.1397,TRUE,0.6323,5,0.1836,0.1203,FALSE
13703,Technology/Computer,4.51,61.63,0,TRUE,0.3789,3,0,0.191,FALSE
13704,Arts & Design,15.84,43.38,0.1635,FALSE,0.5103,3,0.1421,0.6927,FALSE
13705,Architecture & Engineering,23.8,17.49,0.3533,FALSE,0.2549,3,0.1486,0.594,FALSE
13706,Life/Physical Science,7,33.88,0.146,FALSE,0.5248,5,0.0801,0.6401,FALSE
13707,Arts & Design,23.59,31.66,0.153,TRUE,0.545,2,0,0.5197,FALSE
13708,Architecture & Engineering,3.43,27.48,0,TRUE,0.462,5,0.2231,0.4889,FALSE
13709,Construction,0,10.11,0,FALSE,0.3016,3,0.0031,0.79,FALSE
13710,Education,3.66,14.03,0.0764,FALSE,0.4169,2,0.0772,0.2895,FALSE
13711,Construction,1.64,1.25,0,FALSE,0.5192,1,0.06,0.73,FALSE
13712,Management,23.94,30.32,0.1545,TRUE,0.6278,4,0.4312,0.81,FALSE
13713,Education,24.38,12.63,0.2612,FALSE,0.5425,2,0.6377,0,FALSE
13714,Architecture & Engineering,0,37.04,0.1315,FALSE,0.5464,2,0.0053,0.6259,FALSE
13715,Education,13.2,25.65,0.2584,TRUE,0.4151,3,0.0183,0.4245,FALSE
13716,Office Support,57.75,27.85,0.5599,TRUE,0.193,4,0.6431,0.3057,FALSE
13717,Sales,23.75,32.66,0.252,TRUE,0.9094,1,0.2913,0.6573,FALSE
13718,Arts & Design,13.89,26.98,0.1204,TRUE,0.5078,2,0.0167,0.2065,FALSE
13719,Sales,28.69,51.25,0.3121,TRUE,0.7839,4,0.4242,0.3659,FALSE
13720,Food Service,0,0,0.0803,FALSE,0.741,1,0.3827,0.9859,FALSE
13721,Business & Financial,36.62,38.12,0.3495,TRUE,0.1821,1,0.4668,0.6993,FALSE
13722,Production,0.3,21.83,0,FALSE,0.6814,5,0,0.2736,FALSE
13723,Management,0,30.52,0,TRUE,0.3515,3,0.1698,0.1195,FALSE
13724,Production,31.39,25.23,0.2796,FALSE,0.3482,4,0.0844,1,FALSE
13725,Food Service,4.87,3.24,0.059,FALSE,0.7128,3,0.1346,0.6398,FALSE
13726,Architecture & Engineering,0.69,26.54,0,TRUE,0.6423,5,0,0.6158,FALSE
13727,Architecture & Engineering,25.26,36.72,0.2142,FALSE,0.6476,2,0.3998,0.5786,FALSE
13728,Sales,15.68,39.96,0.1679,FALSE,0.6168,5,0,0.6005,FALSE
13729,Architecture & Engineering,1.17,24.41,0,FALSE,0.3407,3,0,0.388,FALSE
13730,Sales,13.76,41.97,0.1291,FALSE,0.7531,5,0.1488,0.32,FALSE
13731,Architecture & Engineering,20.29,37.28,0.2447,FALSE,0.3928,1,0.2655,0.8487,FALSE
13732,Management,9.15,32.63,0.0996,TRUE,0.8176,4,0,0.4142,FALSE
13733,Food Service,3.61,14.73,0.0198,FALSE,0.3144,3,0.2146,1,FALSE
13734,Office Support,59.01,9.89,0.5612,FALSE,0.7252,5,0.523,0.3412,FALSE
13735,Office Support,81.83,13.01,0.6073,FALSE,0.3099,1,0.7959,0.5066,FALSE
13736,Production,6.84,16.19,0.0497,FALSE,0.544,4,0.0012,0.7359,FALSE
13737,Legal,44.84,21.29,0.5592,TRUE,0.3583,1,0.306,0.4557,TRUE
13738,Arts & Design,38.35,38.97,0.2769,TRUE,0.3227,3,0.4587,0.3092,FALSE
13739,Arts & Design,30.59,33.29,0.205,TRUE,0.2073,2,0.307,0.7661,TRUE
13740,Protective Service,0.33,9.29,0.0054,FALSE,0.2478,3,0,0.5067,FALSE
13741,Life/Physical Science,18.03,31.54,0.0461,FALSE,0.3158,1,0.1872,0.9184,FALSE
13742,Architecture & Engineering,3.87,28.68,0,FALSE,0.6059,2,0,0.4071,FALSE
13743,Office Support,72.63,11.98,0.7825,TRUE,0.1984,2,0.7005,0.6494,FALSE
13744,Construction,0,9.4,0,FALSE,0.312,2,0,0.4357,FALSE
13745,Construction,19.66,11.09,0.3164,FALSE,0.5596,3,0.1633,0.2999,FALSE
13746,Management,7.78,22.14,0.0687,TRUE,0.2975,3,0.1419,0.7215,FALSE
13747,Arts & Design,18.97,35.16,0.1576,TRUE,0.3195,3,0,0.4184,FALSE
13748,Protective Service,0,0,0,FALSE,0.4067,3,0,0.4435,FALSE
13749,Arts & Design,21.63,26.99,0.0204,TRUE,0.4902,1,0.562,0.4502,FALSE
13750,Architecture & Engineering,25.65,34.47,0.2799,TRUE,0.5543,4,0.0105,0.2848,FALSE
13751,Management,29.67,13.65,0.3149,TRUE,0.6522,2,0.2237,0.1202,FALSE
13752,Technology/Computer,29.41,29.8,0.1783,TRUE,0.7675,5,0.2008,0.404,FALSE
13753,Arts & Design,12.01,34.6,0.061,FALSE,0.6206,5,0.1282,0.7277,FALSE
13754,Protective Service,0,15.45,0,FALSE,0.4573,1,0,0.176,FALSE
13755,Construction,18.37,17.32,0.2573,FALSE,0.6927,4,0.1084,0.4598,FALSE
13756,Arts & Design,37.46,49.73,0.2399,FALSE,0.6126,3,0.2803,0.2259,FALSE
13757,Office Support,69.41,17.91,0.7156,TRUE,0.5109,2,0.6482,0.3425,FALSE
13758,Legal,28.94,35.52,0.1509,TRUE,0.2338,5,0.1806,0.4845,FALSE
13759,Life/Physical Science,14.1,29.78,0.1274,FALSE,0.364,5,0.0219,1,FALSE
13760,Education,21.75,18.95,0.1791,FALSE,0.1909,5,0.4755,0.3122,FALSE
13761,Business & Financial,27.91,58.54,0.1803,TRUE,0.6625,1,0.179,0.4306,TRUE
13762,Management,20.19,17.33,0.2905,TRUE,0.5789,4,0.365,0.128,FALSE
13763,Legal,65.37,48.88,0.7011,FALSE,0.2996,1,0.8583,0,FALSE
13764,Legal,43.15,44.73,0.3003,TRUE,0.464,4,0.4197,0.8956,FALSE
13765,Education,9.93,32.17,0.1077,FALSE,0.5689,3,0.0601,0.2481,FALSE
13766,Construction,20.21,11.38,0.0531,FALSE,0.1783,1,0.4041,0.824,FALSE
13767,Business & Financial,41.25,49.37,0.4911,TRUE,0.6117,4,0.4374,0.6003,TRUE
13768,Sales,11.12,41.48,0.2082,FALSE,0.4227,3,0.1059,0.544,FALSE
13769,Education,9.38,31.51,0.0884,FALSE,0.6391,5,0.1723,0.7122,FALSE
13770,Business & Financial,57.6,39.36,0.449,TRUE,0.6244,5,0.7358,0.284,FALSE
13771,Construction,0,6.46,0.0286,FALSE,0.7346,1,0.0793,0.1262,FALSE
13772,Food Service,13.09,6.2,0.0742,FALSE,0.6633,1,0.3103,0.6484,FALSE
13773,Arts & Design,26.98,45.26,0.3405,FALSE,0.7377,5,0,0.6519,FALSE
13774,Office Support,84.65,20.06,0.8672,TRUE,0.6068,2,1,0.9494,TRUE
13775,Legal,38.98,38.13,0.3932,TRUE,0.6697,2,0.3634,0.6093,TRUE
13776,Legal,49.05,44.71,0.6239,FALSE,0.4735,3,0.5688,0.4681,FALSE
13777,Business & Financial,22.79,34.38,0.2231,FALSE,0.8154,5,0.288,0.3216,FALSE
13778,Legal,43.65,38.21,0.4004,TRUE,0.8872,3,0.7208,0.2878,FALSE
13779,Arts & Design,16.74,29.94,0.0642,FALSE,0.2954,1,0.1758,0.7821,FALSE
13780,Architecture & Engineering,6.53,32.64,0.0445,FALSE,0.3018,4,0.3214,0.2768,FALSE
13781,Food Service,2.14,18.54,0.1871,FALSE,0.8562,4,0.186,0.4099,FALSE
13782,Office Support,75.07,23.66,0.7817,TRUE,0.7546,2,0.8506,0.3983,FALSE
13783,Sales,15.97,38.82,0.1006,FALSE,0.5177,5,0.1432,0.7959,FALSE
13784,Construction,16.52,10.54,0,FALSE,0.7722,1,0.2407,0.6436,FALSE
13785,Construction,0,1.63,0.0469,FALSE,0.4522,1,0,0.6502,FALSE
13786,Production,19.62,9.62,0.0117,FALSE,0.6144,4,0.0778,0.4338,FALSE
13787,Technology/Computer,34.53,46.18,0.2655,TRUE,0.6373,3,0.1446,0.2236,FALSE
13788,Construction,2.58,0,0,FALSE,0.762,4,0,0.489,FALSE
13789,Construction,8.28,10.46,0.0323,FALSE,0.5893,5,0.1219,0.113,FALSE
13790,Office Support,72.23,25.23,0.8608,TRUE,0.3489,4,0.9504,0.6861,FALSE
13791,Management,9.14,21.47,0.0112,TRUE,0.718,5,0.011,0,FALSE
13792,Arts & Design,37.44,40.44,0.4805,TRUE,0.5075,2,0.2852,0.2567,FALSE
13793,Protective Service,0,9.4,0.2119,FALSE,0.5475,4,0,0.4961,FALSE
13794,Food Service,19.55,6.11,0.4031,FALSE,0.5808,4,0.3297,0.4248,FALSE
13795,Technology/Computer,24.54,43.22,0.2974,TRUE,0.4046,4,0,0.4711,FALSE
13796,Sales,21.19,29.52,0.1211,TRUE,0.7317,3,0.2389,0.5385,FALSE
13797,Arts & Design,16.01,46.41,0.0875,TRUE,0.7235,2,0.0798,0.8756,FALSE
13798,Food Service,10.82,0,0.0779,FALSE,0.9335,2,0.0596,0.2355,FALSE
13799,Production,10.12,15.14,0.067,FALSE,0.6056,2,0.416,0.496,FALSE
13800,Food Service,0,1.28,0.0824,FALSE,0.4111,4,0.1625,0.5896,FALSE
13801,Arts & Design,18.68,44.47,0.3269,TRUE,0.7147,4,0.1758,0.5924,FALSE
13802,Legal,47.05,43.29,0.4626,TRUE,0.9909,5,0.53,0.584,TRUE
13803,Protective Service,0,9.23,0.0217,FALSE,0.4846,3,0,0.3381,FALSE
13804,Sales,31.11,37.07,0.2191,TRUE,0.6281,1,0.258,0.5712,FALSE
13805,Office Support,68.65,19.45,0.732,TRUE,0.4363,2,0.4528,0,FALSE
13806,Life/Physical Science,28.35,34.49,0.306,FALSE,0.341,1,0.1283,0.9755,FALSE
13807,Construction,17.99,5.39,0.0916,FALSE,0.1164,4,0.221,0.4086,FALSE
13808,Arts & Design,40.32,29.94,0.3052,FALSE,0.4635,2,0.4222,0.1474,FALSE
13809,Legal,42.87,31.49,0.5156,TRUE,0.576,2,0.3917,0.5863,TRUE
13810,Arts & Design,25.73,36.48,0.2577,TRUE,0.6115,2,0.1608,1,FALSE
13811,Production,0,15.78,0.0118,FALSE,0.433,3,0,0.5972,FALSE
13812,Sales,30.55,39.21,0.4086,FALSE,0.5363,5,0.2136,0.4642,FALSE
13813,Office Support,75.24,24.14,0.8707,TRUE,0.6103,3,0.544,0.2108,TRUE
13814,Production,6.93,13.6,0.1527,FALSE,0.5249,5,0.0181,0.4404,FALSE
13815,Sales,28.84,36.51,0.4555,TRUE,0.6311,3,0.2766,0.2625,FALSE
13816,Office Support,76.99,10.86,0.7283,TRUE,0.7381,3,0.9265,0.2274,FALSE
13817,Legal,29.64,39.84,0.3894,FALSE,0.5949,2,0.1159,0.5108,FALSE
13818,Protective Service,11.81,15.35,0.1379,FALSE,0.749,4,0.0991,0.5299,FALSE
13819,Production,0,15.98,0.0109,FALSE,0.3664,5,0,0.8969,FALSE
13820,Production,4.65,18.12,0.0026,FALSE,0.5132,3,0.1071,0.8621,FALSE
13821,Production,16.05,16.24,0.1649,FALSE,0.387,1,0.3085,0.1378,FALSE
13822,Arts & Design,32.4,47.33,0.523,TRUE,0.4542,4,0.073,0.3577,FALSE
13823,Office Support,64.31,19.17,0.8239,TRUE,0.3944,3,0.8125,0.9752,TRUE
13824,Life/Physical Science,23.61,25.89,0.1764,FALSE,0.28,2,0.2056,1,FALSE
13825,Food Service,0,34.26,0,FALSE,0.4979,2,0.1609,0.3103,FALSE
13826,Legal,43.57,44.78,0.376,TRUE,0.7067,5,0.4547,1,FALSE
13827,Construction,13.37,12.65,0.2559,TRUE,0.1838,3,0.0512,0.2799,FALSE
13828,Business & Financial,48.51,46.1,0.5992,TRUE,0.5222,3,0.4111,0.052,FALSE
13829,Architecture & Engineering,16.49,15.84,0.3678,FALSE,0.5241,4,0.4174,0.5667,FALSE
13830,Legal,45.05,53.28,0.4535,TRUE,0.6072,3,0.3966,0.3348,FALSE
13831,Healthcare Practitioners,6.98,6.76,0,FALSE,0.4496,5,0.1572,0.5951,FALSE
13832,Legal,35.21,21.82,0.3685,TRUE,0.5483,1,0.3604,0.5059,FALSE
13833,Protective Service,9.06,6.14,0.0972,FALSE,0.265,3,0.1779,0.5937,FALSE
13834,Management,4.94,21.57,0.0456,TRUE,0.5602,1,0,0.2919,FALSE
13835,Construction,42.43,1.06,0.3277,FALSE,0.4507,5,0.4585,0.4991,FALSE
13836,Office Support,78.63,8.36,0.8053,TRUE,0.1662,4,0.7177,1,FALSE
13837,Food Service,0,5.25,0,FALSE,0.4942,4,0,0.6171,FALSE
13838,Protective Service,5.49,13.27,0.1941,FALSE,0.4677,5,0,1,FALSE
13839,Production,25.74,28.57,0.2951,FALSE,0.2466,3,0.195,0.4733,FALSE
13840,Healthcare Practitioners,8.34,14.12,0.087,FALSE,1,1,0.1268,0.6282,FALSE
13841,Legal,61.29,47.12,0.411,TRUE,0.7307,2,0.5043,0.1406,FALSE
13842,Protective Service,10.34,0,0.1127,FALSE,0.5286,3,0.3991,0.0807,FALSE
13843,Healthcare Practitioners,10.06,26.64,0,TRUE,0.6559,1,0.1347,0.2451,FALSE
13844,Protective Service,4.11,6.83,0.2538,FALSE,0.6819,2,0,0.2999,FALSE
13845,Management,13.45,19.19,0.2014,TRUE,0.628,3,0,0.6155,FALSE
13846,Education,23.28,24.38,0.1749,TRUE,0.4312,1,0.421,1,FALSE
13847,Arts & Design,40.38,39.07,0.4038,TRUE,0.6156,3,0.3043,0.7675,FALSE
13848,Production,21.17,21.53,0.1483,FALSE,0.5639,1,0.2656,0.6184,FALSE
13849,Protective Service,11.78,10.76,0.2836,FALSE,0.5992,1,0.2098,0.5121,FALSE
13850,Office Support,60.52,26.1,0.4441,TRUE,0.2373,2,0.3442,0.4392,FALSE
13851,Arts & Design,30.83,27.54,0.2527,FALSE,0.7903,4,0.1245,0.5603,FALSE
13852,Life/Physical Science,11.95,39.09,0.0743,FALSE,0.6066,2,0.0699,0.4662,FALSE
13853,Healthcare Practitioners,17.04,12.87,0.1323,FALSE,0.6804,3,0.2861,0.7644,FALSE
13854,Legal,65.26,30.56,0.6815,FALSE,0.5954,4,0.8244,0.5618,FALSE
13855,Architecture & Engineering,8.77,34.31,0.0253,FALSE,0.7495,5,0.1518,0.9949,FALSE
13856,Production,15.31,27.29,0.1478,FALSE,0.4768,5,0,0.453,FALSE
13857,Protective Service,5.56,15.84,0.1712,FALSE,0.7528,4,0.1721,0.3893,FALSE
13858,Education,10.65,18.28,0.0289,TRUE,0.6948,1,0.0326,0.5806,TRUE
13859,Production,8.82,14.29,0.0588,FALSE,0.2465,4,0.1501,0.2211,FALSE
13860,Office Support,72.45,25.1,0.8144,TRUE,0.4369,4,0.8624,0.4362,FALSE
13861,Food Service,0,0,0,FALSE,0.4379,4,0,0.6182,FALSE
13862,Construction,3.34,4.5,0.195,FALSE,0.6678,5,0.2336,0.206,FALSE
13863,Office Support,71.74,33.18,0.6466,FALSE,0.2291,1,0.6219,0.7529,FALSE
13864,Education,19.89,29.3,0.1823,TRUE,0.6345,4,0.0138,0.5956,FALSE
13865,Healthcare Practitioners,0,21.43,0,TRUE,0.6631,4,0,0.2482,FALSE
13866,Sales,37.49,38.22,0.3601,FALSE,0.6513,2,0.2151,0.6815,FALSE
13867,Technology/Computer,39.45,44.7,0.4119,TRUE,0.6794,3,0.4362,0.2125,FALSE
13868,Life/Physical Science,27.56,26.69,0.3261,TRUE,0.6364,5,0.4075,0.7315,TRUE
13869,Construction,4.42,9.99,0.0734,FALSE,0.6704,2,0.1987,0.7007,FALSE
13870,Food Service,6.39,0,0,FALSE,0.4545,4,0.2658,1,FALSE
13871,Arts & Design,10.55,37.29,0.1222,TRUE,0.2396,4,0.1208,0.3912,FALSE
13872,Business & Financial,59.34,43.83,0.5433,TRUE,0.6557,1,0.711,0.2997,FALSE
13873,Construction,0,4.21,0.1504,FALSE,0.5524,4,0.0047,0.3998,FALSE
13874,Protective Service,0,0,0.0226,FALSE,0.4294,3,0.2529,0.2101,FALSE
13875,Technology/Computer,12.85,48.82,0.1754,TRUE,0.5052,4,0.2791,0.523,FALSE
13876,Legal,40.02,33.76,0.4542,FALSE,0.5999,5,0.3169,0,FALSE
13877,Architecture & Engineering,9.88,43.98,0,TRUE,0.2221,5,0.1266,0.2831,FALSE
13878,Architecture & Engineering,16,42.03,0.3433,TRUE,0.4609,1,0.3102,0.0787,TRUE
13879,Life/Physical Science,31.37,30.73,0.2954,FALSE,0.2431,5,0.2745,1,FALSE
13880,Education,18.41,28.1,0.2442,FALSE,0.714,1,0,0.9415,FALSE
13881,Education,4.1,39.97,0,TRUE,0.7268,5,0.1134,0.1672,FALSE
13882,Education,13.26,23.38,0.1942,TRUE,0.9205,1,0.1056,0.3945,FALSE
13883,Healthcare Practitioners,5.09,23.05,0.1352,FALSE,0.4303,3,0.6112,0,FALSE
13884,Construction,0,17.21,0,FALSE,0.2019,2,0,0.4761,FALSE
13885,Production,15.4,23.17,0.0793,FALSE,0.3789,1,0.2377,0.6565,FALSE
13886,Healthcare Practitioners,26.77,20.45,0.1736,FALSE,0.6145,3,0.2041,0.4048,FALSE
