emp_id,sector,soc_code,job_title,job_category,experience_level,years_of_experience,education_required,city,country,is_remote_eligible,remote_type,is_remote_friendly,company_size,annual_salary_usd,salary_min_usd,salary_max_usd,salary_tier,ai_salary_premium_pct,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,required_skills_count,is_llm_role,demand_score,demand_growth_yoy_pct,hiring_urgency,job_openings,projected_openings_2030,benefits_score_10,posting_year,posting_month,is_senior,gender_diversity_pct,ai_impact_level,theoretical_exposure_pct,augmentation_potential_pct,realized_coverage_idx,task_codifiability_score,skill_transferability_score,org_ai_maturity_stage,education_mismatch_idx,resilience_score,job_zone,median_salary_onet,chance_of_automation_onet,bls_employment_baseline,working_age_pop_baseline,claude_ai_adoption_index,api_adoption_index,task_thinking_fraction,task_validation_fraction,task_learning_fraction,task_directive_fraction,task_iteration_fraction,task_feedback_loop_fraction,job_forecast_onet,is_bright_outlook_onet,is_green_onet,state_gdp_baseline,country_gdp_baseline,overall_risk_category,displacement_occurred
14731,Office Support,47-2041.00,Carpet Installers,AI Engineering,Senior (6-9 yrs),2,Bachelor's,London,UK,1,Remote,1,Enterprise (5000+),166000,132800,199200,Upper-Mid ($150-200k),5.4,0,1,1,0,1,6,1,82,11.6,High,9,7829,6.2,2026,1,1,55.46,High,74.03,25.11,0.5089,0.6128,0.8034,2,0,2.86,2,39340,87,894911,31047678,45.26,100,0.1984,0.1227,0.1234,0.2069,0.2268,0.1218,3500,0,0,4.07889E+11,1.11415E+13,High Risk,0
14732,Technology/Computer,43-5041.00,"Meter Readers, Utilities",Robotics,Mid (3-5 yrs),4,Master's,Zurich,Switzerland,1,Remote,1,SME (51-500),139000,111200,166800,Mid ($100-150k),12.5,0,0,1,1,0,3,1,76,10.2,High,9,6091,7.3,2025,2,0,73.95,Medium,38.72,80.86,0.3378,0.4423,0.2144,5,0.3389,3.29,2,40360,85,1962426,30838738,54.91,67.62,0.3491,0.2078,0.1558,0.0883,0.0581,0.1409,2800,0,0,3.39878E+11,1.44034E+13,Medium Risk,1
14733,Office Support,45-3031.00,Fishing and Hunting Workers,AI Engineering,Mid (3-5 yrs),4,Bachelor's,Paris,France,1,Remote,1,Mid-size (501-5000),145000,116000,174000,Mid ($100-150k),9.3,1,1,0,1,1,7,1,91,56.3,Low,6,8707,9.7,2026,3,0,51.67,High,85,12.59,0.5245,0.9738,0.6698,1,0.2064,12.19,3,60000,0.85,293588,25384110,60.23,63.16,0.4624,0.0599,0.0982,0.091,0.2362,0.0523,Average,0,0,2.12596E+11,2.11942E+13,High Risk,1
14734,Architecture & Engineering,17-2041.00,Chemical Engineers,Product,Mid (3-5 yrs),5,Master's,New York,USA,1,Remote,1,SME (51-500),212000,169600,254400,Senior ($200-300k),14.6,1,0,0,1,1,4,1,85,14.3,Medium,6,2144,7.6,2025,3,0,36.14,Low,21.72,81.47,0.1439,0.2563,0.4648,1,0.1847,4.32,4,104910,1.7,524363,47013728,53.96,46.93,0.2742,0.0766,0.1449,0.1786,0.2724,0.0533,2400,0,1,4.65435E+11,1.98275E+13,Low Risk,1
14735,Office Support,51-7031.00,"Model Makers, Wood",Architecture,Mid (3-5 yrs),15,Associate's,Amsterdam,Netherlands,1,Remote,1,SME (51-500),180000,144000,216000,Upper-Mid ($150-200k),9.9,1,0,1,0,1,7,1,84,29.7,Low,1,3543,9.7,2026,3,0,52.73,High,80.03,25.07,0.4863,0.8575,0.3048,3,0.2638,6.93,3,53100,96,334128,12489123,36.99,58.14,0.222,0.1797,0.0935,0.1628,0.1935,0.1485,200,0,0,3.56265E+11,1.5454E+13,High Risk,1
14736,Office Support,19-4099.03,Remote Sensing Technicians,ML Operations,Lead (10+ yrs),4,Master's,Chicago,USA,1,Remote,1,Mid-size (501-5000),285000,228000,342000,Senior ($200-300k),17.8,0,1,1,0,1,7,1,93,72.8,Medium,6,4697,7.8,2026,3,0,30.96,High,82.98,16.9,0.4783,0.9205,0.3745,3,0.1551,16.34,4,49670,-1,1846073,8054617,28.31,52.71,0.1907,0.0583,0.072,0.1312,0.4052,0.1426,9400,1,1,1.44425E+11,2.11768E+13,High Risk,1
14737,Education,25-1063.00,"Economics Teachers, Postsecondary",AI Engineering,Senior (6-9 yrs),2,Master's,Chicago,USA,0,On-site,0,Mid-size (501-5000),300000,240000,360000,Senior ($200-300k),14.1,0,0,1,0,1,5,1,95,79.1,High,9,1391,8.5,2026,3,1,57.84,Low,20.46,50.64,0.1431,0.0752,0.3616,3,0,17.23,5,101480,-1,1067166,3761303,37.97,48.5,0.3736,0.0891,0.139,0.1469,0.1593,0.0922,1500,1,0,45226585587,7.99182E+12,Low Risk,0
14738,Office Support,47-2043.00,Floor Sanders and Finishers,Data Science,Entry (0-2 yrs),2,PhD,Singapore,Singapore,1,Remote,1,Big Tech (FAANG+),149000,119200,178800,Mid ($100-150k),7.5,0,1,1,0,0,4,1,92,84.7,Medium,3,2151,6.2,2025,11,0,48.99,High,65.23,19.54,0.3834,0.5425,0.3137,3,0,17.69,2,37510,87,472260,47798809,53.32,51.92,0.1696,0.2738,0.1148,0.2084,0.1809,0.0527,700,1,0,1.92214E+11,5.59937E+12,High Risk,1
14739,Technology/Computer,43-9021.00,Data Entry Keyers,Architecture,Entry (0-2 yrs),15,Bootcamp/Self-taught,Toronto,Canada,1,Remote,1,Startup (1-50),180000,144000,216000,Upper-Mid ($150-200k),11.7,1,0,1,1,0,4,1,84,8.9,High,9,992,9.2,2026,3,0,66.37,Low,24.34,91.8,0.1404,0.3107,0.297,4,0.0636,2.95,2,32170,99,1381700,26755934,61.22,30.85,0.4777,0.0843,0.1286,0.0562,0.1222,0.1309,14800,0,0,3.07375E+11,5.52087E+12,Low Risk,0
14740,Office Support,43-5071.00,"Shipping, Receiving, and Inventory Clerks",Governance,Entry (0-2 yrs),5,Master's,Los Angeles,USA,1,Remote,1,Mid-size (501-5000),144000,115200,172800,Mid ($100-150k),12,0,1,0,0,1,3,0,72,22.1,Medium,5,8166,6.3,2026,1,0,45.72,High,72.03,28.44,0.5115,0.714,0.3971,3,0.306,5.62,2,33030,98,332248,5400467,37.97,35.66,0.2869,0.1411,0.0754,0.2185,0.2164,0.0617,64800,0,1,4.11476E+11,2.36561E+13,High Risk,1
14741,Management,11-3051.03,Biofuels Production Managers,AI Engineering,Entry (0-2 yrs),5,Associate's,Tokyo,Japan,1,Remote,1,Mid-size (501-5000),160000,128000,192000,Upper-Mid ($150-200k),7.2,0,1,1,1,1,6,1,98,27,High,7,8105,6.8,2026,2,0,51.53,Low,9.49,67.09,0.0759,0.0584,0.4606,1,0.042,6.12,4,103380,-1,1552997,47805330,32.1,15.16,0.3067,0.1404,0.0921,0.1465,0.1841,0.1302,13800,0,1,4.91589E+11,1.02472E+13,Low Risk,0
14742,Office Support,29-2092.00,Hearing Aid Specialists,AI Engineering,Entry (0-2 yrs),2,Bootcamp/Self-taught,Amsterdam,Netherlands,1,Remote,1,Big Tech (FAANG+),98000,78400,117600,Entry (<$100k),9.1,0,1,1,0,1,4,1,82,5.8,High,7,4908,6.2,2025,6,0,30.1,High,63.71,0,0.3752,0.768,0.3634,2,0.301,2.07,3,52770,-1,1622083,2956974,35.38,27.67,0.175,0.2095,0.0788,0.0718,0.324,0.1409,700,1,0,1.82725E+11,1.65459E+13,High Risk,1
14743,Technology/Computer,23-1022.00,"Arbitrators, Mediators, and Conciliators",Infrastructure,Senior (6-9 yrs),8,PhD,New York,USA,0,On-site,0,Big Tech (FAANG+),324000,259200,388800,Elite (>$300k),8.6,1,0,0,1,0,5,1,85,25.3,Low,5,2619,6.6,2026,3,1,28.15,Low,18.73,86.94,0.1648,0.3564,0.5323,4,0.0866,5.92,5,62270,6,1836598,9720467,66.59,3.03,0.1432,0.2423,0.1169,0.1145,0.1962,0.1869,400,1,1,4.8283E+11,1.99336E+13,Low Risk,1
14744,Technology/Computer,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",AI Engineering,Mid (3-5 yrs),8,Associate's,Paris,France,1,Remote,1,Big Tech (FAANG+),174000,139200,208800,Upper-Mid ($150-200k),3.8,0,0,0,1,1,4,1,89,8.6,Medium,4,6181,8.6,2026,2,0,42.65,Medium,32.92,76.89,0.2233,0.5047,0.6921,2,0.6115,2.1,5,62620,-1,153990,44281952,37.8,54.63,0.1272,0.2522,0.1272,0.1231,0.2644,0.1058,1800,0,0,2.18799E+11,1.83955E+13,Medium Risk,1
14745,Office Support,19-1031.03,Park Naturalists,Robotics,Senior (6-9 yrs),5,PhD,New York,USA,1,Remote,1,Startup (1-50),234000,187200,280800,Senior ($200-300k),12.9,1,0,1,1,1,8,1,76,29.8,High,7,1658,9,2026,3,1,26.21,High,81.42,25,0.5652,0.8823,0.5221,2,0.4547,7.25,4,61310,-1,358886,16140092,64.13,70.9,0.3236,0.1567,0.1076,0.1884,0.146,0.0777,2600,0,0,1.45403E+11,1.61227E+13,High Risk,0
14746,Management,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Infrastructure,Mid (3-5 yrs),7,PhD,Sydney,Australia,1,Remote,1,SME (51-500),181000,144800,217200,Upper-Mid ($150-200k),8.6,0,1,1,1,1,7,1,85,10.2,High,7,970,6.1,2026,1,0,21.52,Low,6.5,65.71,0.0351,0,0.2089,1,0.467,2.9,4,107480,-1,616834,35794343,46.93,72.76,0.1333,0.2064,0.1642,0.1351,0.2939,0.0671,91300,0,1,4.85692E+11,1.37313E+13,Low Risk,1
14747,Technology/Computer,33-1091.00,First-Line Supervisors of Security Workers,Infrastructure,Lead (10+ yrs),7,Bootcamp/Self-taught,New York,USA,1,Remote,1,Mid-size (501-5000),307000,245600,368400,Elite (>$300k),17.5,1,1,1,0,1,8,1,85,7.5,High,9,4073,9.5,2026,3,0,36.18,Low,19.92,86.05,0.1501,0.1097,0.4079,5,0.073,3.25,5,60000,0.1992,143554,26983337,28.1,25.19,0.358,0.2039,0.1071,0.0443,0.1701,0.1165,Average,0,0,4.6379E+11,1.22365E+13,Low Risk,1
14748,Architecture & Engineering,17-2112.01,Human Factors Engineers and Ergonomists,Business,Senior (6-9 yrs),4,PhD,Chicago,USA,1,Remote,1,Big Tech (FAANG+),216000,172800,259200,Senior ($200-300k),15.8,0,0,0,0,1,5,0,78,17.6,Low,1,8193,8.8,2026,3,1,77.09,Low,0,63.35,0,0,0.4002,2,0,5.1,5,87040,-1,565451,40721969,50.87,76.03,0.2342,0.0916,0.1599,0.1715,0.17,0.1728,22600,1,0,3.97994E+11,1.46041E+13,Low Risk,0
14749,Office Support,29-1214.00,Emergency Medicine Physicians,Governance,Mid (3-5 yrs),9,Bachelor's,Remote,Global,1,Remote,1,SME (51-500),135000,108000,162000,Mid ($100-150k),14.2,1,1,1,1,0,8,1,72,25.9,High,3,8094,8.3,2025,4,0,61.25,High,66.95,25.8,0.5328,0.5279,0.5558,5,0.1626,6.6,3,60000,0.6695,1251939,38723481,53.74,92.51,0.3221,0.1252,0.1262,0.1685,0.1803,0.0777,Average,0,0,3.41995E+11,1.03715E+13,High Risk,1
14750,Office Support,33-3051.04,Customs and Border Protection Officers,AI Engineering,Senior (6-9 yrs),7,PhD,Los Angeles,USA,0,On-site,0,SME (51-500),286000,228800,343200,Senior ($200-300k),4.2,0,1,1,0,0,5,1,87,28.7,Medium,2,8828,8.2,2025,10,1,78.12,High,63.03,25.39,0.3198,0.5566,0.5892,2,0.3807,6.16,3,60000,0.6303,910026,12297329,50.15,34.49,0.186,0.0801,0.0669,0.1727,0.3745,0.1198,Average,0,0,1.2831E+11,1.08873E+13,High Risk,1
14751,Production,47-5041.00,Continuous Mining Machine Operators,AI Engineering,Mid (3-5 yrs),7,Bachelor's,Austin,USA,0,On-site,0,Startup (1-50),125000,100000,150000,Mid ($100-150k),10.4,1,1,1,1,0,6,1,95,67.4,High,7,4701,6.2,2026,1,0,73.73,Low,24.36,29.85,0.1602,0.0902,0.3888,4,0,14.52,2,54520,54,911949,41422800,26.06,57.52,0.1608,0.2322,0.1558,0.2644,0.0529,0.1339,1900,0,1,91453533179,2.49701E+13,Low Risk,0
14752,Office Support,39-6011.00,Baggage Porters and Bellhops,AI Engineering,Senior (6-9 yrs),5,Associate's,Beijing,China,1,Remote,1,Big Tech (FAANG+),160000,128000,192000,Upper-Mid ($150-200k),9.2,1,0,0,0,1,3,1,98,52.4,High,7,1615,9.2,2026,2,1,52.62,High,73.22,13.72,0.457,0.7542,0.2621,1,0,11.4,2,24210,83,85297,49179642,34.24,64.97,0.3469,0.0685,0.1103,0.2104,0.1804,0.0834,6600,0,0,2.34518E+11,2.48667E+13,High Risk,0
14753,Production,51-9151.00,Photographic Process Workers and Processing Machine Operators,AI Engineering,Lead (10+ yrs),5,Bootcamp/Self-taught,Toronto,Canada,0,On-site,0,SME (51-500),189000,151200,226800,Upper-Mid ($150-200k),7.9,0,0,0,1,0,2,1,89,24.9,Medium,5,3572,8,2026,2,0,29.29,Low,17.6,23.77,0.0976,0.1475,0.8051,1,0.4749,5.77,2,29180,99,912343,45590936,64.33,56.32,0.4589,0.0705,0.096,0.1664,0.1608,0.0474,2000,0,0,3.59253E+11,1.59944E+13,Low Risk,0
14754,Technology/Computer,49-9097.00,Signal and Track Switch Repairers,Data Science,Entry (0-2 yrs),8,Associate's,Amsterdam,Netherlands,1,Remote,1,Startup (1-50),138000,110400,165600,Mid ($100-150k),5.4,1,1,1,0,1,8,1,92,31.5,Low,5,8412,7.7,2026,1,0,37.12,Medium,33.11,100,0.2765,0.1253,0.6334,3,0.4155,6.84,3,70490,90,721158,41080896,74.46,45.41,0.2434,0.1414,0.1113,0.1697,0.2222,0.1121,900,0,0,18739287352,1.57498E+13,Medium Risk,0
14755,Office Support,53-2021.00,Air Traffic Controllers,Architecture,Mid (3-5 yrs),13,Master's,New York,USA,1,Remote,1,Big Tech (FAANG+),344000,275200,412800,Elite (>$300k),16.3,0,1,0,1,0,4,1,84,21.3,Medium,1,7652,9.3,2026,2,0,23.92,Critical,91.58,9.14,0.6263,0.8423,0.2816,2,0.0551,5.89,3,124540,11,479582,24077264,62.07,58.59,0.1684,0.2145,0.1053,0.2142,0.2257,0.072,2300,0,0,3.83858E+11,3.48179E+12,High Risk,1
14756,Office Support,37-2019.00,"Building Cleaning Workers, All Other",Robotics,Lead (10+ yrs),4,Master's,Singapore,Singapore,1,Remote,1,SME (51-500),212000,169600,254400,Senior ($200-300k),17,0,0,1,0,1,6,1,76,29,Medium,4,2981,7.4,2025,11,0,79.64,High,76.58,18.44,0.5731,0.7827,0.7194,3,0.2407,7.5,3,29260,-1,182642,11124566,54.37,48.04,0.4202,0.1495,0.1439,0.0617,0.0744,0.1504,2200,1,0,2.37174E+11,7.24567E+12,High Risk,1
14757,Office Support,21-1093.00,Social and Human Service Assistants,Data Engineering,Senior (6-9 yrs),4,Bachelor's,Bangalore,India,0,On-site,0,Big Tech (FAANG+),130000,104000,156000,Mid ($100-150k),13.2,0,0,0,0,0,2,0,88,25,High,9,8100,7.6,2025,12,1,45.39,High,83.8,7.03,0.7229,0.9226,0.3206,1,0.2269,6.32,4,33750,13,149760,38681222,37.41,3.46,0.4087,0.1467,0.1141,0.1728,0.115,0.0427,57500,1,0,2.20619E+11,1.51345E+13,High Risk,1
14758,Office Support,17-3013.00,Mechanical Drafters,AI Engineering,Entry (0-2 yrs),5,Associate's,Bangalore,India,1,Remote,1,Enterprise (5000+),100000,80000,120000,Entry (<$100k),10.7,0,0,0,0,0,1,0,95,16,Medium,1,1017,7.2,2025,4,0,34.09,High,73.66,16.49,0.3761,0.8655,0.6464,2,0.3936,4.27,3,55920,68,629876,6150062,67.76,35.21,0.4157,0.1527,0.0458,0.0742,0.2444,0.0672,5400,0,0,2.11473E+11,1.9814E+13,High Risk,1
14759,Production,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",Research,Senior (6-9 yrs),8,Associate's,Amsterdam,Netherlands,0,On-site,0,Startup (1-50),128000,102400,153600,Mid ($100-150k),11.8,1,0,0,1,1,6,1,88,9.5,Medium,3,810,8.2,2026,3,1,52.81,Low,16.13,34,0.0909,0.2834,0.6211,2,0.1888,3.08,2,70860,71,87675,43433341,24.04,38.92,0.1757,0.1891,0.0785,0.1758,0.2322,0.1486,4300,0,0,76512412406,6.3617E+12,Low Risk,1
14760,Office Support,45-4021.00,Fallers,AI Engineering,Senior (6-9 yrs),11,Associate's,London,UK,1,Remote,1,SME (51-500),188000,150400,225600,Upper-Mid ($150-200k),11.6,1,0,0,0,0,2,0,96,86.2,Low,3,2240,9.4,2025,5,1,74,High,66.04,20.38,0.3592,0.6188,0.3862,2,0.269,18.4,1,44080,76,1287622,18084716,32.78,38.28,0.4419,0.1331,0.0741,0.1259,0.0575,0.1674,800,0,0,51013876954,1.24574E+13,High Risk,1
14761,Healthcare Practitioners,29-2012.00,Medical and Clinical Laboratory Technicians,Architecture,Lead (10+ yrs),11,Associate's,San Francisco,USA,0,On-site,0,SME (51-500),366000,292800,439200,Elite (>$300k),11.7,0,0,1,1,0,3,1,84,8.2,High,3,9684,8,2026,3,0,57.06,Low,16.14,34.95,0.0868,0.1384,1,1,0.3379,2.81,3,52330,47,1310746,1584086,44.54,31.45,0.3978,0.1858,0.0535,0.0627,0.2433,0.0569,25500,1,0,3.89673E+11,5.50261E+12,Low Risk,0
14762,Education,25-3021.00,Self-Enrichment Teachers,AI Engineering,Mid (3-5 yrs),3,Bootcamp/Self-taught,New York,USA,0,On-site,0,Enterprise (5000+),261000,208800,313200,Senior ($200-300k),10.4,0,1,1,0,1,6,1,96,50.4,Low,3,8864,7.2,2026,2,0,74.27,Medium,28.41,70.58,0.146,0.1674,0.4407,2,0.4409,11.12,3,38720,13,972097,30248588,47.32,74.07,0.2482,0.2077,0.1673,0.1871,0.0595,0.1303,49000,1,0,1.90114E+11,5.11981E+12,Low Risk,1
14763,Office Support,23-1012.00,Judicial Law Clerks,Product,Lead (10+ yrs),8,Bachelor's,Berlin,Germany,1,Remote,1,Big Tech (FAANG+),299000,239200,358800,Senior ($200-300k),11.1,0,1,0,0,1,5,0,85,19.8,Low,1,1433,6.3,2026,3,0,30.74,High,62.15,23.6,0.3868,0.6771,0.659,2,0,5.07,5,53540,41,1653286,26763261,46.56,40.64,0.2163,0.1195,0.1313,0.1724,0.2476,0.113,800,0,0,2.69468E+11,1.15548E+13,High Risk,0
14764,Office Support,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",AI Engineering,Entry (0-2 yrs),8,PhD,Paris,France,0,On-site,0,Mid-size (501-5000),160000,128000,192000,Upper-Mid ($150-200k),5.8,0,0,0,1,0,3,1,98,25.4,High,8,3305,9.4,2026,2,0,71.75,High,75.54,11.29,0.4879,0.6956,0.3633,2,0.5821,5.66,3,54890,-1,1606189,24166528,17.07,27.15,0.2177,0.26,0.0887,0.1941,0.0735,0.1661,1600,0,0,1.96698E+11,1.69562E+13,High Risk,1
14765,Technology/Computer,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",Product,Senior (6-9 yrs),10,Associate's,San Francisco,USA,1,Remote,1,SME (51-500),223000,178400,267600,Senior ($200-300k),13,0,1,0,0,0,4,0,85,22.1,Low,2,816,7.3,2026,3,1,55.2,Low,18.24,69.53,0.1031,0.1923,0.4086,2,0.3571,5.72,3,64120,1.6,1504801,29687469,53.15,40.84,0.3589,0.0597,0.0501,0.0785,0.2825,0.1702,44600,0,0,4.10967E+11,9.09225E+12,Low Risk,1
14766,Architecture & Engineering,17-3027.00,Mechanical Engineering Technologists and Technicians,Architecture,Senior (6-9 yrs),7,PhD,Bangalore,India,0,On-site,0,SME (51-500),180000,144000,216000,Upper-Mid ($150-200k),10.9,0,1,0,0,1,5,0,84,17.3,Low,6,2926,8.1,2026,3,1,57.85,Medium,29.36,72.41,0.2554,0.3008,0.305,2,0.1703,4.55,3,56250,38,1644487,36686820,41.14,54.21,0.3514,0.104,0.123,0.1687,0.1094,0.1435,4300,0,0,4.09762E+11,2.28958E+13,Low Risk,0
14767,Office Support,21-1021.00,"Child, Family, and School Social Workers",AI Engineering,Entry (0-2 yrs),2,Master's,New York,USA,1,Remote,1,Big Tech (FAANG+),166000,132800,199200,Upper-Mid ($150-200k),4,0,1,0,1,0,3,1,82,14.8,Low,1,3573,7.2,2026,2,0,57.13,High,81.29,7.08,0.4198,0.8662,0.2656,2,0.3214,3.36,4,46270,3,598302,38271758,10.83,59.79,0.3901,0.1497,0.0907,0.0551,0.1839,0.1304,36900,1,0,3.73927E+11,2.87186E+12,High Risk,1
14768,Education,25-1066.00,"Psychology Teachers, Postsecondary",AI Engineering,Mid (3-5 yrs),6,Associate's,Bangalore,India,0,On-site,0,Enterprise (5000+),100000,80000,120000,Entry (<$100k),8.8,0,0,0,0,1,5,0,95,68.3,Low,2,3129,8,2026,2,0,20.87,Low,14.31,50.47,0.0719,0,0.307,3,0.3905,14.54,5,76710,-1,627854,10879005,26.37,72.74,0.2698,0.1079,0.1005,0.086,0.3305,0.1052,4800,1,0,2.3635E+11,1.66079E+13,Low Risk,0
14769,Healthcare Practitioners,29-2072.00,Medical Records Specialists,AI Engineering,Senior (6-9 yrs),9,Bachelor's,Tokyo,Japan,0,On-site,0,Enterprise (5000+),193000,154400,231600,Upper-Mid ($150-200k),15.4,0,1,0,0,1,3,0,97,33,Medium,3,4010,6.3,2026,2,1,77.7,Low,21.4,50.64,0.1476,0.1648,0.49,2,0.2857,8.14,3,60000,0.214,899198,32510611,72.73,30.88,0.1878,0.2067,0.1074,0.1683,0.102,0.2277,Average,0,0,4.90676E+11,1.68411E+13,Low Risk,0
14770,Office Support,29-2055.00,Surgical Technologists,Security,Lead (10+ yrs),5,PhD,Paris,France,1,Remote,1,Big Tech (FAANG+),312000,249600,374400,Elite (>$300k),15.4,0,0,1,0,0,5,1,80,14.5,Low,3,7724,6.6,2025,2,0,22.68,Medium,55.92,13.22,0.4632,0.5204,0.5343,2,0.0979,4.44,3,47300,34,57775,22591564,40,39.7,0.0981,0.1943,0.1304,0.1876,0.2588,0.1307,10400,1,0,2.21694E+11,1.47765E+13,Medium Risk,1
14771,Office Support,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",Product,Lead (10+ yrs),4,Associate's,Paris,France,1,Remote,1,Big Tech (FAANG+),258000,206400,309600,Senior ($200-300k),15.4,1,0,1,0,0,6,1,85,27.4,High,9,3037,7.5,2026,2,0,67.81,High,69.9,18.07,0.6078,0.723,0.5747,3,0.1656,7.02,2,35320,97,1218320,29741685,40.4,59.55,0.2288,0.1617,0.0546,0.1678,0.2299,0.1573,5000,1,0,4.0805E+11,2.48091E+13,High Risk,0
14772,Office Support,55-1016.00,Infantry Officers,AI Engineering,Entry (0-2 yrs),7,Bachelor's,Toronto,Canada,1,Remote,1,Startup (1-50),180000,144000,216000,Upper-Mid ($150-200k),14,0,0,0,0,1,4,0,96,78,High,7,3396,9.5,2025,6,0,68.39,High,74.87,36.9,0.4138,0.6746,0.6853,2,0.1091,17,5,60000,0.7487,988092,49394829,39.1,50.35,0.2003,0.0771,0.1286,0.288,0.1165,0.1895,Average,0,0,4.71818E+11,2.42542E+13,High Risk,0
14773,Healthcare Practitioners,19-1042.00,"Medical Scientists, Except Epidemiologists",AI Engineering,Senior (6-9 yrs),7,PhD,New York,USA,0,On-site,0,Enterprise (5000+),336000,268800,403200,Elite (>$300k),10.9,1,1,0,0,1,4,0,97,54.2,Low,5,8670,8.9,2026,2,1,25.76,Low,3.79,39.76,0.0211,0.0924,0.413,1,0.3497,11.93,5,84810,0.5,872141,41520808,45.57,60.44,0.2014,0.1939,0.1488,0.1689,0.1974,0.0897,13200,1,0,3.88873E+11,1.32032E+13,Low Risk,0
14774,Technology/Computer,51-9162.00,Computer Numerically Controlled Tool Programmers,Data Engineering,Entry (0-2 yrs),4,PhD,Toronto,Canada,1,Remote,1,SME (51-500),130000,104000,156000,Mid ($100-150k),15.3,0,0,1,1,1,4,1,88,29.2,High,4,8746,9.4,2026,2,0,49.83,Medium,38.94,64.85,0.2478,0.4067,0.8092,2,0.5352,7.37,1,60000,0.3894,1100688,19444579,26.22,29.34,0.2906,0.1361,0.112,0.048,0.3194,0.094,Average,0,0,2.5575E+11,4.92329E+12,Medium Risk,1
14775,Healthcare Practitioners,29-1141.04,Clinical Nurse Specialists,AI Engineering,Senior (6-9 yrs),7,Associate's,Zurich,Switzerland,0,On-site,0,Enterprise (5000+),239000,191200,286800,Senior ($200-300k),14,0,0,0,0,0,4,0,90,13.4,Medium,1,8624,8,2025,12,1,20.15,Low,7.74,51.3,0.0428,0.0124,0.6511,1,0.6059,4.08,5,71730,-1,344242,8305468,35.68,55.59,0.3,0.0761,0.1885,0.2176,0.098,0.1198,210400,1,0,1.29518E+11,5.51482E+12,Low Risk,0
14776,Healthcare Practitioners,31-9094.00,Medical Transcriptionists,Product,Mid (3-5 yrs),10,Master's,Chicago,USA,0,On-site,0,Startup (1-50),161000,128800,193200,Upper-Mid ($150-200k),12.8,1,1,0,0,0,5,0,85,12.8,Low,6,6903,7.4,2026,3,0,64.49,Low,7.67,42.79,0.065,0.0747,0.5181,1,0.5338,3.84,3,34770,89,1118865,36847726,31.69,40.33,0.4243,0.1943,0.124,0.0395,0.1261,0.0919,7700,0,0,49213916942,1.44202E+13,Low Risk,0
14777,Production,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",AI Engineering,Entry (0-2 yrs),3,Associate's,Los Angeles,USA,1,Remote,1,Startup (1-50),145000,116000,174000,Mid ($100-150k),8.4,0,1,0,1,1,4,1,91,25.2,Low,2,1072,9.8,2025,12,0,65.63,Low,0,7.04,0,0.0753,0.5972,1,0.3469,5.88,2,30430,94,33036,38509774,17.82,32.61,0.2916,0.1292,0.1838,0.1899,0.1192,0.0864,9100,0,0,17003543362,1.62548E+13,Low Risk,0
14778,Office Support,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",Data Engineering,Entry (0-2 yrs),5,Bootcamp/Self-taught,Paris,France,1,Remote,1,Enterprise (5000+),130000,104000,156000,Mid ($100-150k),10.5,0,1,1,0,1,4,1,88,22.9,Low,4,3455,8.5,2026,1,0,43.42,High,73.44,5.65,0.559,0.6395,0.5247,1,0.598,5.63,5,56310,0.9,1389032,46464399,57.41,75.54,0.1621,0.2448,0.0999,0.0754,0.2773,0.1406,37300,1,0,3.2205E+11,2.04763E+13,High Risk,1
14779,Healthcare Practitioners,21-1023.00,Mental Health and Substance Abuse Social Workers,AI Engineering,Mid (3-5 yrs),4,Master's,Los Angeles,USA,1,Remote,1,Enterprise (5000+),257000,205600,308400,Senior ($200-300k),13,0,1,1,0,0,6,1,96,85.2,Medium,2,9064,9.8,2025,9,0,64.11,Low,16.21,32.22,0.1292,0,0.7181,3,0.2769,18.34,5,44840,0.3,1689806,7647192,64.66,66.92,0.4336,0.0899,0.1317,0.1781,0.0921,0.0746,15500,1,0,3.46017E+11,1.27496E+13,Low Risk,1
14780,Office Support,49-9041.00,Industrial Machinery Mechanics,Governance,Lead (10+ yrs),9,Associate's,San Francisco,USA,1,Remote,1,Mid-size (501-5000),240000,192000,288000,Senior ($200-300k),15.3,0,0,1,1,1,4,1,68,7.8,High,5,7916,9.1,2026,1,0,28.36,High,79.33,1.49,0.4556,0.8176,0.8158,2,0.3537,3.09,3,52340,67,1048588,4068164,26.41,64.34,0.417,0.0573,0.1383,0.0993,0.1811,0.1071,37800,0,1,62267935531,5.28666E+12,High Risk,0
